Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Cover_Type,soil_type,Wilderness
3040,66,16,751,119,1369,234,206,100,458,1,32,3
2923,221,17,30,-2,1018,198,254,188,569,1,23,3
2585,55,6,162,0,964,224,227,139,242,2,29,1
2962,195,7,30,-3,2193,219,246,162,1158,1,13,3
2706,72,33,335,162,1084,236,156,24,994,2,13,3
3029,18,18,408,-3,616,203,199,128,631,2,31,3
3171,324,17,408,120,2147,175,220,183,2107,2,33,3
2906,351,10,433,39,4310,203,224,159,5627,1,12,1
3002,90,20,60,-3,1661,246,205,80,1830,2,23,1
3066,12,13,240,49,1320,207,214,143,2698,1,31,3
2618,297,23,120,50,1276,149,225,214,825,6,33,3
3020,263,23,342,134,5282,157,244,222,1291,2,29,1
3018,90,8,228,27,2763,233,227,127,6583,1,29,1
3391,325,19,190,48,4201,170,216,184,3762,7,40,1
2451,148,11,30,3,700,234,239,135,708,3,4,3
2621,332,23,120,52,680,159,204,180,2140,2,29,1
3357,279,24,242,69,2202,149,235,223,2398,1,33,3
2952,29,17,319,36,4740,212,201,120,3946,1,23,1
3157,46,13,201,53,2863,224,211,119,1473,1,23,3
2890,326,27,170,89,4710,145,199,188,4919,1,29,1
3246,282,15,342,48,3087,179,240,201,1074,2,31,3
3310,72,9,300,84,4319,231,223,125,1315,1,29,1
3001,17,10,324,29,5299,212,219,144,6273,2,12,1
3116,80,12,67,3,3967,236,218,111,3034,2,29,1
2638,102,13,95,14,525,242,222,107,1471,2,29,1
2706,355,24,95,15,1323,174,191,149,1679,2,24,3
3008,273,5,816,36,5759,207,241,173,6292,2,29,1
3228,346,11,0,0,4264,199,223,162,1063,1,22,1
2965,234,10,0,0,1252,203,249,183,421,1,23,3
3112,15,7,150,9,3740,214,225,148,1463,1,29,1
3033,18,6,417,45,1168,216,227,149,1894,1,22,3
2884,167,16,240,87,1144,231,244,140,2871,2,11,3
2630,143,2,300,-3,618,223,238,151,1542,2,12,1
2827,44,20,268,173,283,220,193,99,1465,5,30,1
3269,99,19,295,104,1680,247,210,84,2773,1,30,1
3112,12,14,170,25,664,205,211,141,1712,2,22,1
3121,334,19,134,25,3909,173,211,176,330,1,24,3
3466,281,26,124,54,3208,139,232,227,1584,1,40,1
3327,16,7,400,48,3472,214,226,148,2182,1,38,1
2556,198,9,607,85,725,217,248,165,942,3,2,3
3218,21,11,685,101,1044,213,217,140,2098,1,22,3
2808,93,38,60,40,1897,247,156,0,1425,2,13,3
2714,79,5,242,25,2024,226,231,139,5796,2,12,1
2856,86,9,351,57,2136,234,225,122,2754,2,29,1
2945,68,17,120,6,1827,235,205,96,2676,2,23,3
2979,284,4,323,9,3693,209,240,169,918,2,29,1
3027,22,3,0,0,1006,218,233,153,2151,2,23,1
3034,10,12,272,59,5187,206,215,145,3739,1,29,1
3046,42,6,474,77,5393,221,227,142,1075,2,29,1
2968,143,5,67,-1,1385,227,239,146,636,2,32,3
2625,207,19,60,14,2045,205,254,178,1290,2,4,3
3109,355,13,162,19,3473,198,217,156,2877,1,24,1
2777,214,30,85,53,2799,177,251,193,1127,2,4,3
3030,302,11,350,129,2601,190,235,185,1549,2,33,3
2648,205,18,216,18,3101,207,253,175,1895,5,13,3
2791,158,9,124,29,2917,231,242,143,6369,2,30,1
3079,68,4,0,0,3864,224,231,142,1120,1,23,1
3009,22,15,268,39,811,210,208,131,1855,2,32,3
2840,47,10,283,80,1350,224,217,127,2701,2,11,3
2612,5,14,85,20,1455,201,211,147,4959,2,12,1
2709,29,12,255,30,2305,216,214,133,1892,6,32,3
3198,175,23,108,22,3421,226,245,139,3114,1,22,1
3271,348,7,218,58,1406,207,229,160,499,1,38,1
3166,54,12,95,3,2763,227,213,117,1848,1,31,3
3147,60,29,474,103,760,228,166,51,1714,1,29,1
3345,92,17,408,147,1806,244,212,92,2984,1,39,1
2892,169,14,255,72,1622,230,245,144,2081,2,13,3
3218,148,4,285,16,2571,226,239,148,1302,2,31,3
2986,77,16,180,30,4273,239,208,95,825,2,29,1
2930,65,9,67,3,2205,229,222,126,2170,1,29,1
3080,45,17,330,-5,3936,222,201,107,4993,1,29,1
3037,167,13,0,0,616,231,244,143,1342,2,23,3
3191,70,8,446,19,4651,229,225,129,1666,1,29,1
2866,4,22,90,15,1261,184,191,139,2236,2,31,3
3012,242,24,376,178,1019,167,251,216,577,2,13,3
2865,15,15,417,90,1495,205,207,136,2806,2,33,3
3164,253,23,516,98,6009,163,248,219,1861,2,30,1
3064,93,14,95,29,4926,242,217,102,190,1,30,1
2870,324,18,95,19,1554,173,218,184,2496,2,33,3
2600,213,16,306,174,295,205,253,181,685,2,3,3
2548,195,38,120,-44,408,185,240,158,953,2,3,3
3375,237,18,488,143,3360,186,253,201,492,1,31,3
3148,34,19,295,72,840,214,194,110,1690,2,33,3
3288,91,11,180,58,4425,237,223,115,1189,1,29,1
3057,57,7,0,0,3284,225,226,136,2415,1,23,1
2899,312,17,825,180,256,173,226,192,1524,2,10,3
2720,341,17,30,-3,2564,181,212,168,2096,2,24,3
3351,286,13,175,20,3451,183,239,196,2096,1,32,3
2985,275,3,446,13,5354,212,240,166,6515,1,20,1
3050,27,16,192,41,4361,212,204,125,2305,1,29,1
2653,106,12,242,-36,1230,241,225,111,518,2,23,1
2912,105,14,457,133,725,243,222,105,1266,2,29,1
2856,27,11,42,3,1340,215,217,137,2513,2,11,3
2526,202,11,42,-1,1167,215,250,168,1356,6,4,3
2700,97,17,180,67,1033,246,212,89,1040,2,33,3
2357,59,18,42,10,466,231,200,96,516,2,10,3
2790,100,12,30,5,2094,240,223,111,2989,2,23,1
2963,358,21,350,104,680,184,197,147,1681,2,24,3
2895,113,14,603,63,451,243,226,109,1235,2,11,3
2784,303,25,300,117,2067,142,219,213,384,2,33,3
3264,122,8,618,116,6091,233,234,133,2160,2,29,1
2891,114,13,182,31,3140,242,226,111,2698,2,29,1
2685,58,14,350,85,1341,229,211,112,2268,2,30,1
2615,171,21,90,31,1626,229,244,136,2687,3,4,3
3018,26,8,499,193,2888,216,222,142,674,2,32,3
2930,303,15,324,15,2784,179,232,193,1484,2,31,3
2968,124,16,324,46,3650,245,227,106,1556,2,30,1
3037,356,16,30,6,4008,193,211,154,3841,1,29,1
2772,74,8,382,49,2679,230,226,129,6749,1,20,1
3237,70,6,190,16,3655,226,229,137,3515,1,29,1
3006,307,9,469,-1,2854,194,235,180,162,1,22,1
3108,30,5,150,14,2241,218,228,146,1671,1,29,1
2513,18,29,150,47,421,185,166,104,1115,2,10,3
2935,90,3,379,53,3228,224,234,146,1839,2,29,1
2997,74,10,150,13,3958,232,222,122,1500,2,29,1
2885,295,14,30,8,2026,178,235,197,1026,2,33,3
3370,57,10,577,99,1168,227,219,125,2649,1,32,3
2769,199,11,180,37,1917,216,250,167,949,5,31,3
3281,297,2,573,11,3742,213,238,163,1110,7,34,3
3070,302,8,67,10,4914,199,237,177,2797,1,22,1
2677,93,12,365,65,841,239,221,110,1266,2,30,1
2485,111,14,212,50,306,243,224,108,1025,3,2,3
2820,101,9,247,33,655,235,228,124,201,5,29,1
3132,169,27,95,41,3528,229,239,124,674,2,33,3
3006,13,24,150,36,1800,188,182,123,3705,1,29,1
3094,58,7,42,0,3625,226,225,133,2940,1,22,3
3057,72,21,661,230,1112,238,195,78,782,1,29,1
2986,172,7,90,0,1989,225,243,152,3926,1,23,1
3083,338,4,108,19,3795,210,233,162,335,1,29,1
3029,94,7,216,5,3544,231,230,132,60,2,29,1
3216,165,15,42,7,2821,232,244,138,713,1,23,1
3045,48,13,331,76,5356,224,211,118,886,2,30,1
3069,41,9,309,12,3173,221,220,133,1476,2,32,3
2883,288,4,210,8,3655,209,239,169,3451,2,29,1
2984,115,14,582,-65,902,244,225,107,1387,2,29,1
2900,70,25,108,0,5460,237,182,62,4288,2,29,1
2525,258,26,426,-74,480,148,244,228,1131,3,4,3
2662,113,21,212,-8,1320,251,213,79,510,2,30,1
2949,106,4,30,1,2058,227,234,142,960,1,29,1
2807,289,32,60,39,2139,117,218,232,1492,1,13,3
3178,127,7,564,46,3226,232,236,136,3570,1,29,1
3376,69,18,361,94,2195,236,202,91,2468,1,39,1
3028,216,15,516,74,1230,204,253,182,671,2,32,3
3100,197,7,300,-28,6309,218,246,163,2588,2,29,1
2810,54,14,30,3,1530,228,208,111,999,2,33,3
2944,32,9,190,12,2213,218,220,137,499,2,31,3
2906,203,23,90,34,3449,201,253,176,2170,2,4,3
3099,3,9,630,45,2525,209,224,153,2100,2,32,3
3011,15,13,170,27,4320,208,212,139,2281,1,29,1
3011,135,14,591,95,5712,241,234,119,3342,2,29,1
2979,141,3,190,6,2631,224,238,150,1939,2,29,1
3347,152,14,391,55,3054,237,239,130,1205,1,32,3
2536,301,24,60,27,759,145,221,213,999,2,24,3
3127,24,5,124,4,2563,217,230,149,1084,1,23,1
3084,11,14,67,11,5060,204,210,141,283,1,30,1
2986,204,10,30,0,1379,215,249,169,313,1,23,3
3090,184,12,124,7,2614,222,248,157,3457,2,23,1
3109,202,19,108,9,5320,208,253,174,1392,1,29,1
2902,354,20,242,40,531,182,201,153,511,2,31,3
3132,340,19,700,105,3907,176,209,169,2652,2,29,1
3079,283,11,170,38,1549,188,240,192,1256,1,23,3
3089,273,20,618,115,6094,162,241,216,1589,1,29,1
2735,49,10,390,48,1621,224,218,127,553,2,23,1
2713,45,10,95,24,1632,223,217,128,1717,2,11,3
3109,296,17,218,-13,3353,169,232,202,2161,1,23,1
2962,13,8,153,30,4983,213,225,149,6196,2,20,1
2666,208,9,42,3,1883,213,249,171,1740,3,32,3
2959,117,6,218,33,4823,231,234,136,6412,2,29,1
2531,320,20,270,61,883,164,217,191,815,2,10,3
3138,92,11,319,42,5694,238,222,114,1064,1,29,1
3055,130,8,124,7,3828,233,236,135,366,1,29,1
3229,173,8,270,27,2546,225,244,152,1316,1,23,3
2633,339,42,190,88,1698,101,146,162,1490,6,13,3
3151,114,14,395,113,335,244,225,107,1573,2,22,1
2878,73,10,402,125,1423,232,221,121,1530,2,32,3
3041,204,6,875,132,5863,217,246,165,3499,2,20,1
2959,117,14,30,-5,4776,243,227,110,4834,1,29,1
2988,117,14,67,11,1050,243,226,109,1273,1,32,3
3058,333,12,564,159,5135,192,225,171,541,2,29,1
3172,291,23,417,76,1559,148,229,218,2467,1,33,3
3071,327,13,175,12,2026,189,225,176,1677,1,30,1
2885,94,22,543,224,553,249,200,68,1727,5,30,1
3042,53,2,258,14,1205,221,234,150,2696,2,29,1
2977,83,16,890,179,3245,241,210,94,853,2,10,3
2892,95,5,218,1,1879,229,232,138,1434,5,32,3
2449,154,28,180,63,210,240,228,97,912,3,4,3
2999,35,28,150,26,4637,204,168,84,1905,2,29,1
2537,52,6,162,-3,691,223,227,140,931,2,9,1
3137,324,18,474,-1,2131,173,218,184,459,1,33,3
2995,123,5,335,55,1742,228,236,142,808,2,32,3
3415,157,17,108,15,4165,237,240,127,3999,7,33,3
2973,173,4,30,-2,1415,222,241,155,703,2,32,3
3086,301,16,497,165,3121,173,231,198,2207,2,31,3
2695,127,19,242,61,2435,248,224,97,2291,3,4,3
2767,354,25,30,14,1148,169,186,148,1124,2,24,3
3270,113,5,390,94,3353,230,234,138,2935,1,23,1
2931,355,20,85,16,664,183,201,152,1266,2,24,3
3198,49,43,175,98,3958,198,113,10,1144,1,30,1
2901,54,15,514,-26,713,228,207,110,2412,2,29,1
3303,119,12,382,58,1443,240,229,117,2250,1,32,3
3187,162,20,277,96,5060,235,241,127,1588,1,29,1
3846,0,0,924,397,4773,218,237,156,2823,7,40,3
2903,138,7,256,23,3854,231,238,139,4015,2,12,1
3130,46,15,42,-1,1370,223,206,112,2534,1,22,3
2682,199,19,234,74,1879,210,253,171,1482,2,4,3
2438,40,21,108,44,726,216,188,98,1113,6,10,3
3020,79,15,212,51,2139,238,212,101,2412,1,32,3
2733,190,34,120,-43,1809,199,242,150,1353,2,13,3
3258,147,5,42,3,904,227,239,147,2074,1,38,1
2822,324,24,42,17,4562,154,208,190,4954,2,29,1
2843,336,22,240,90,1784,165,203,175,1329,1,33,3
3213,178,15,234,8,3069,225,248,150,1084,1,32,3
3072,69,6,108,8,5311,226,228,136,2604,1,22,1
2423,67,4,0,0,1731,223,232,144,210,6,16,3
2701,91,31,30,0,90,249,175,30,2490,5,30,1
2984,341,14,85,18,859,189,218,167,2495,1,22,3
3054,131,13,108,30,3499,241,232,119,2758,1,30,1
2998,65,18,309,14,470,234,201,93,1651,1,29,1
2615,308,3,127,3,702,212,237,164,6114,2,29,1
3191,28,16,90,20,914,212,204,124,2431,1,23,1
2408,23,16,124,10,1320,209,204,128,726,3,10,3
3176,90,2,418,1,5018,222,236,150,2213,1,19,1
3366,283,22,210,84,2249,153,234,219,2845,1,39,1
3046,231,3,30,-4,2856,214,242,166,751,1,23,3
3025,329,15,108,20,124,182,221,178,1298,2,31,3
2837,190,5,313,36,3569,220,244,159,6265,2,30,1
2985,117,10,240,7,4685,237,231,124,5009,2,29,1
3228,262,14,283,9,940,185,246,199,2340,2,23,3
3143,3,22,510,83,1390,185,193,140,2242,2,32,3
3187,100,14,30,11,1509,243,219,102,2742,1,29,1
2942,18,6,297,47,666,216,227,149,1786,1,32,3
3192,45,9,418,55,2182,223,220,131,649,1,23,3
3145,87,4,30,-1,2910,226,233,142,3528,1,23,1
2959,107,12,212,48,4034,240,225,113,5171,2,30,1
2933,218,11,170,11,4447,208,250,177,4120,2,29,1
2810,30,28,170,28,997,199,168,90,2131,2,24,3
2572,135,16,67,14,1200,244,231,111,573,2,30,1
3286,120,13,108,31,5987,242,229,114,331,1,22,1
3182,30,11,459,40,2947,216,215,133,4723,1,39,1
2952,110,29,170,91,5439,254,195,48,841,2,30,1
2748,236,29,272,-28,1421,158,250,218,990,2,3,3
2778,168,25,212,111,3211,230,241,127,6090,2,30,1
2922,240,11,324,26,5792,198,250,188,5774,2,29,1
3191,135,3,258,16,3569,225,238,148,4473,1,39,1
3245,349,10,150,16,4490,202,224,160,671,1,32,3
2791,133,10,42,4,957,236,236,130,2930,2,31,3
2701,104,9,0,0,1535,235,229,126,800,2,23,1
3508,58,17,808,293,2476,230,201,98,1714,1,40,1
3152,0,14,895,362,1385,198,212,151,1036,1,31,3
2945,310,8,510,48,4090,199,235,175,5547,2,12,1
2980,256,14,295,88,2263,187,248,199,1289,2,33,3
3083,290,12,218,29,601,187,238,191,966,2,32,3
2647,32,8,277,35,895,219,224,141,1001,2,12,1
3437,106,14,351,40,2264,243,223,107,3531,7,38,1
2965,329,1,285,39,4849,215,237,159,6431,2,12,1
2899,26,22,108,40,1383,203,186,110,3000,1,24,3
2577,297,13,150,42,210,184,236,192,1620,2,29,1
3083,106,10,30,5,1455,238,228,120,2989,1,23,3
3207,49,11,120,5,1082,224,217,125,2409,1,23,1
2955,217,7,541,46,5982,213,247,171,5509,2,29,1
2918,311,19,300,113,2379,165,223,197,1348,2,34,3
2889,122,35,85,45,895,253,189,31,1684,2,33,3
2903,0,0,182,3,5301,218,238,156,4149,2,8,1
2799,94,18,108,26,3241,245,210,88,5060,2,29,1
2873,108,3,443,105,3768,225,236,146,5884,2,12,1
3412,27,4,258,73,1699,218,230,149,1142,7,38,3
2774,162,2,30,-3,2542,221,239,154,2032,2,12,1
3402,349,10,408,63,1552,202,223,160,1224,7,38,3
2614,0,20,124,42,1354,186,198,146,674,3,11,3
3288,144,10,180,35,1698,235,238,134,2908,1,22,1
2542,344,27,297,141,1080,156,188,164,942,3,10,3
2816,50,7,85,18,1849,224,224,135,1714,2,23,1
2621,162,13,60,-6,849,232,243,139,1521,5,20,3
3283,88,11,30,8,1328,236,222,116,1250,1,31,3
3039,100,4,124,9,1405,227,234,142,2695,2,29,1
2758,192,22,400,97,3380,213,251,162,1698,2,13,3
3133,146,5,228,-1,3912,227,239,146,1337,1,29,1
2782,128,25,108,25,1008,251,215,76,470,2,13,3
2939,92,19,626,-5,674,246,208,84,1786,2,29,1
2788,330,24,212,93,1090,156,203,183,395,2,33,3
2541,185,15,60,2,1167,222,249,156,1921,3,4,3
3075,270,8,67,7,2751,199,243,183,492,1,23,3
2980,40,21,270,111,5436,216,189,99,1101,2,30,1
2574,37,7,30,-2,990,220,224,140,295,2,16,1
3047,24,5,691,-135,1509,217,230,149,1008,1,23,1
3087,352,9,90,25,860,205,225,158,2553,1,30,1
3209,270,4,256,25,577,210,241,170,1561,1,31,3
3168,100,8,277,36,6472,234,229,127,1913,2,29,1
3190,37,14,769,109,1471,219,209,123,2556,1,32,3
3109,47,9,85,9,5322,223,220,131,3166,1,22,1
3251,51,6,277,24,4320,223,226,138,2309,7,38,1
2742,78,13,30,8,1674,236,216,109,738,2,20,1
3065,11,18,90,4,1189,199,202,136,1418,2,31,3
3066,97,13,192,58,787,241,220,106,2026,2,29,1
3075,3,24,547,15,1253,180,187,138,2093,2,33,3
3009,303,10,42,11,2423,193,236,182,947,1,21,3
2772,351,3,0,0,1826,214,234,158,2783,2,23,1
3080,20,18,644,43,3778,205,200,127,2685,2,29,1
3096,357,17,95,24,2919,192,208,152,2249,1,23,3
2871,17,18,382,67,726,203,200,130,698,2,31,3
2924,253,19,430,143,2160,173,249,211,1917,2,13,3
2689,46,23,240,3,1036,220,184,88,1947,2,29,1
2864,153,8,400,63,2806,230,241,143,2631,2,12,1
3036,283,9,190,68,2886,194,241,186,295,2,32,3
2975,324,6,360,23,4302,205,233,168,5417,2,12,1
3360,22,24,402,145,2068,198,182,111,2044,1,39,1
3239,98,13,726,123,2221,241,221,107,2571,1,24,3
2627,336,10,0,0,1150,197,226,168,6299,2,16,1
2958,53,5,120,-1,1224,223,229,142,2081,2,23,1
2832,128,12,127,25,1248,239,233,122,3121,2,31,3
2889,180,11,382,40,3190,224,247,154,2516,2,12,1
2904,158,16,285,0,3825,236,241,130,1550,2,12,1
3142,134,17,769,88,2865,244,230,109,2819,2,32,3
2889,182,6,30,-1,1937,222,244,157,2210,2,16,3
3188,45,13,771,16,4229,223,212,121,2058,1,23,1
3232,39,3,60,3,3401,220,232,149,1961,7,38,1
2556,100,20,30,5,1298,248,209,80,408,3,4,3
2922,97,17,216,94,579,245,213,91,600,1,33,3
3482,255,25,451,131,3513,155,246,224,1101,1,40,1
2932,237,16,342,36,5797,189,252,198,6409,1,29,1
2871,189,17,30,3,3400,219,250,159,2005,2,4,3
2984,331,9,524,69,2770,200,230,169,1563,2,31,3
2557,43,24,85,32,787,217,180,85,1055,2,11,3
3275,26,6,60,15,5810,217,227,146,582,1,38,1
3235,119,19,90,-2,4633,249,220,91,3740,1,22,3
3082,140,7,90,7,4507,231,238,140,3150,1,29,1
2836,343,15,190,3,700,188,216,166,1181,2,33,3
3247,272,11,690,137,1237,191,243,191,2761,1,31,3
3233,81,18,601,158,4160,241,206,88,3461,1,29,1
2774,331,28,255,100,1415,142,192,183,1530,2,24,3
2919,300,8,268,23,5407,199,237,178,5508,2,23,1
3223,259,10,190,21,3119,197,246,187,1530,1,23,3
2928,87,10,297,71,3444,235,224,119,2760,2,29,1
2922,321,20,108,16,2700,164,216,190,1176,2,33,3
3283,8,24,228,28,1758,184,184,130,566,7,39,3
2742,73,6,514,62,1507,228,228,134,1595,2,29,1
2935,216,15,190,90,660,203,253,183,1670,2,32,3
2604,80,8,350,-7,626,231,225,127,911,2,12,1
2979,272,12,785,333,1560,187,243,195,2066,2,31,3
3235,354,17,95,-4,1950,191,209,155,1560,1,24,3
2494,61,19,212,92,713,232,197,90,752,2,10,3
3350,45,26,295,120,1879,217,174,77,2455,1,33,3
2759,286,9,212,34,1431,195,240,184,1828,1,12,1
3037,36,6,127,13,6255,220,226,143,3320,2,29,1
3099,353,15,108,34,2807,194,214,157,1492,1,33,3
2841,342,14,60,9,1140,191,218,166,2340,1,24,3
3145,293,13,60,17,2557,184,237,193,525,2,23,3
2979,56,19,350,145,1932,228,195,92,3002,2,32,3
2933,125,13,30,-4,4532,241,230,116,3182,1,29,1
3050,261,14,330,-18,1972,186,247,199,2248,2,32,3
3032,99,7,42,3,2512,233,230,130,3952,1,23,1
2832,49,22,95,27,124,223,186,87,335,1,29,1
3154,81,7,30,0,4147,230,227,129,3420,1,22,3
3057,130,8,162,27,424,233,236,135,1216,2,22,3
2578,7,21,150,27,1516,190,193,135,1489,2,10,3
2936,141,9,306,40,5479,234,238,135,4585,2,30,1
2937,158,10,618,72,2717,231,242,141,1869,2,26,3
2721,339,6,134,-2,1645,207,232,163,4160,2,12,1
3077,291,13,300,82,2584,183,237,195,1505,2,32,3
3288,118,17,553,131,1124,247,223,98,1176,7,40,3
3134,78,15,404,84,1684,238,212,102,2829,2,29,1
2460,148,24,218,81,247,243,230,101,983,3,4,3
3142,207,8,30,1,2440,215,248,168,983,2,23,3
2696,182,28,300,-39,1045,216,245,144,774,2,3,3
3051,146,24,242,46,612,244,229,99,1492,2,22,3
2943,58,22,228,61,2508,229,188,81,1934,1,33,3
3169,11,11,551,52,1926,208,217,145,2580,1,31,3
2989,313,10,67,7,789,192,232,180,2700,2,29,1
3403,122,20,283,165,3810,250,220,89,3341,7,33,3
3688,18,11,1048,279,5034,211,216,141,3329,7,40,3
2431,204,24,85,24,1234,199,253,177,973,3,4,3
3063,357,21,691,19,2659,183,198,149,2431,2,24,3
2811,345,25,376,61,1385,163,192,162,1226,2,33,3
3182,308,26,350,95,3387,140,214,209,3254,1,24,3
3254,83,12,466,49,3405,237,218,110,4415,1,40,1
2943,9,6,0,0,1861,214,228,152,1604,1,23,1
3167,205,31,495,-37,1749,186,250,180,3638,1,29,1
3058,190,16,30,10,1824,218,251,161,420,1,23,3
3086,216,13,297,45,6003,206,252,180,2162,2,29,1
3022,59,11,745,195,1383,228,216,119,793,1,29,1
3046,34,10,335,0,3066,219,218,134,272,1,22,1
2808,49,16,120,25,2015,225,204,109,2018,5,33,3
2927,257,10,0,0,2123,196,246,189,1725,2,23,3
3138,330,14,95,20,5459,187,222,175,514,1,29,1
2556,197,16,162,58,1027,214,252,168,1329,3,4,3
2546,38,17,404,67,319,218,201,113,2697,2,29,1
3413,193,9,420,20,3159,220,247,162,170,1,38,3
2519,309,29,124,61,722,130,207,211,537,6,10,3
3197,351,12,242,49,997,199,220,159,2139,2,29,1
3111,70,29,371,136,1976,237,171,46,3842,1,29,1
2635,218,25,150,-18,376,185,254,195,571,2,3,3
2803,18,10,323,56,3140,212,219,143,1182,2,32,3
2881,117,19,108,22,1594,249,218,89,1345,2,29,1
2592,97,14,150,14,972,242,218,102,721,2,30,1
3061,276,5,42,1,5532,207,241,173,2207,2,23,1
3073,35,9,210,36,4607,219,220,136,902,2,29,1
3192,85,5,30,1,331,228,231,137,1951,1,22,1
3112,302,9,218,31,1206,196,236,180,2791,2,31,3
2926,36,12,258,13,4603,219,213,128,5685,2,29,1
3008,353,9,474,76,3302,204,224,158,932,2,31,3
3187,39,21,90,28,2239,216,190,101,1581,1,24,3
2854,102,7,451,81,2052,232,231,132,2903,2,30,1
2623,85,8,42,3,1271,232,227,128,301,2,9,1
3208,122,16,469,92,2646,245,226,105,2877,1,24,3
2968,113,15,90,-1,2228,245,223,103,815,1,29,1
2755,9,26,150,36,2452,182,179,125,1994,2,24,3
3042,105,7,120,29,571,233,231,130,1082,2,23,3
3450,197,13,618,128,4133,216,251,166,2992,7,40,3
3048,115,12,480,65,2604,241,227,114,2751,2,33,3
3130,166,8,127,8,3062,227,243,149,1275,2,23,3
2935,140,7,150,5,964,231,238,139,2290,2,23,1
3100,76,14,309,47,3571,236,214,106,750,2,29,1
3036,356,10,212,32,2670,204,222,156,1077,2,31,3
3018,45,3,210,3,2847,220,232,149,1292,2,23,1
2938,119,15,150,0,4455,245,225,105,3260,2,29,1
3212,105,11,0,0,4079,239,226,116,1806,1,38,1
2719,136,13,457,-19,648,240,235,122,277,3,4,3
3024,69,7,384,44,1181,227,227,134,2340,2,29,1
2585,173,13,30,0,1698,228,246,148,2862,6,4,3
3313,112,9,362,40,1500,235,231,127,2381,1,32,3
3220,307,5,390,36,408,206,237,170,1443,2,32,3
2955,75,22,247,43,872,241,192,71,765,2,22,1
3099,300,8,247,30,1803,198,237,179,644,1,32,3
3028,214,2,162,-11,3263,217,240,160,957,2,32,3
2781,51,15,124,3,2543,226,206,109,4023,2,12,1
2946,73,17,390,139,402,238,204,91,953,2,29,1
2968,83,12,127,19,2435,237,219,112,1812,2,32,3
3839,16,10,1045,63,4625,211,219,143,2687,7,40,3
2928,2,21,612,59,2221,186,196,143,1436,2,31,3
3094,204,10,90,-4,1158,215,249,169,2092,1,23,1
2824,25,16,108,16,3488,210,204,126,5983,2,29,1
2952,62,4,330,-7,1142,223,232,145,2070,1,23,1
3064,121,1,0,0,1571,221,237,152,1871,2,23,1
2998,78,12,95,-2,6236,235,219,114,3598,1,24,1
2722,63,2,234,6,1200,221,234,150,1892,2,12,1
3209,260,12,469,68,242,190,247,195,2326,2,33,3
2597,51,15,212,55,933,226,206,109,1237,2,11,3
2856,138,18,560,176,2028,244,231,108,1950,2,4,3
2753,26,12,384,63,933,214,214,134,1099,2,13,3
3367,12,12,404,67,2314,208,216,144,1664,1,31,3
3159,227,23,600,62,3395,180,254,203,1952,1,33,3
2818,55,8,120,20,1846,225,224,133,1779,2,12,1
2778,31,18,42,2,1092,212,197,115,2115,2,24,3
2956,66,9,85,16,1577,229,223,127,514,1,32,3
3056,287,6,339,35,2643,204,240,175,1218,2,31,3
2763,156,21,182,55,1561,238,237,118,2356,2,10,3
3432,292,13,607,63,2021,183,237,194,661,7,38,3
3239,265,25,120,18,2155,149,242,226,3233,1,29,1
2928,347,34,85,39,1131,136,163,152,819,2,31,3
3196,181,13,108,8,3571,224,248,154,3054,1,22,1
3064,1,16,212,14,1100,196,209,149,30,1,24,3
3244,325,13,108,21,4498,186,225,178,2520,1,32,3
3135,62,10,899,280,912,229,218,121,1552,2,29,1
2979,230,30,42,-1,3224,159,250,214,977,2,13,3
3132,66,11,277,27,2869,231,217,117,1065,1,33,3
3262,339,11,674,191,3378,196,224,167,1935,1,32,3
3073,35,11,330,2,2355,219,215,130,1170,1,23,3
3061,45,15,60,21,4694,223,207,115,474,2,30,1
3014,54,6,716,174,5459,224,227,138,5310,2,12,1
2942,331,12,300,134,5011,190,224,173,4867,1,29,1
3076,127,7,120,2,4308,232,236,136,865,2,29,1
3274,45,8,390,110,4152,223,222,134,1863,1,39,3
3078,153,8,256,9,1057,231,241,142,3226,1,33,3
3018,11,8,30,0,2188,211,223,148,3346,1,23,1
2883,37,16,402,81,4506,218,203,117,5173,1,29,1
3277,29,14,108,7,3353,214,208,127,2755,7,39,3
3145,54,11,516,64,1276,226,216,122,2565,1,32,3
3115,63,8,342,34,1690,228,223,128,2971,1,32,3
2861,163,6,30,-3,3636,226,242,150,2906,2,23,1
2647,54,6,256,13,725,224,226,137,1650,2,20,1
3045,218,15,331,23,1266,202,253,184,576,2,33,3
2991,161,11,485,124,5775,231,243,142,4222,2,29,1
3083,90,1,480,-25,6457,221,236,151,2994,2,29,1
2572,72,12,150,2,2744,233,217,115,2547,2,11,3
3176,30,11,30,0,2402,216,215,133,2468,1,23,1
3368,28,8,446,78,2265,217,223,141,1573,1,31,3
3225,98,2,351,4,5813,222,236,151,1839,1,22,1
3067,119,15,170,33,3810,244,226,107,2761,2,29,1
2895,83,22,42,14,170,244,197,72,67,1,33,3
2949,222,18,127,20,5363,196,254,191,2898,1,29,1
3266,330,7,212,5,1710,204,232,167,1215,1,38,3
2942,260,34,272,145,2486,121,235,240,1529,1,33,3
2915,324,4,108,-1,3628,209,235,165,2342,2,29,1
